Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Andre Iguodala,GSW,GSW vs. PHX,11/13/2016,2016-17,W,24,4,1,4,25.0,1,3,33.3,1,2,50.0,0,3,3,3,0,1,0,1,1
Brandon Knight,PHX,PHX @ GSW,11/13/2016,2016-17,L,25,10,3,8,37.5,1,3,33.3,3,4,75.0,0,2,2,3,1,0,1,3,-7
JaVale McGee,GSW,GSW vs. PHX,11/13/2016,2016-17,W,3,2,0,0,-,0,0,-,2,2,100,0,1,1,0,0,0,0,0,3
Ian Clark,GSW,GSW vs. PHX,11/13/2016,2016-17,W,5,4,2,2,100,0,0,-,0,0,-,0,0,0,0,1,0,0,1,-1
Kevon Looney,GSW,GSW vs. PHX,11/13/2016,2016-17,W,7,2,1,1,100,0,0,-,0,1,0.0,1,1,2,1,0,0,0,3,6
Draymond Green,GSW,GSW vs. PHX,11/13/2016,2016-17,W,37,14,4,10,40.0,1,5,20.0,5,5,100,2,5,7,11,3,2,3,3,20
Jared Dudley,PHX,PHX @ GSW,11/13/2016,2016-17,L,31,14,5,9,55.6,3,5,60.0,1,2,50.0,0,3,3,5,1,0,1,2,-3
Klay Thompson,GSW,GSW vs. PHX,11/13/2016,2016-17,W,33,30,11,18,61.1,5,8,62.5,3,3,100,0,2,2,1,0,0,5,3,2
David West,GSW,GSW vs. PHX,11/13/2016,2016-17,W,6,2,1,2,50.0,0,0,-,0,0,-,0,1,1,1,0,0,1,0,-3
Eric Bledsoe,PHX,PHX @ GSW,11/13/2016,2016-17,L,28,20,6,13,46.2,1,4,25.0,7,7,100,1,2,3,5,0,0,0,2,-12
P.J. Tucker,PHX,PHX @ GSW,11/13/2016,2016-17,L,27,8,3,5,60.0,0,1,0.0,2,6,33.3,2,6,8,1,2,1,2,4,-4
Langston Galloway,NOP,NOP vs. LAL,11/12/2016,2016-17,L,22,12,5,12,41.7,2,6,33.3,0,0,-,2,4,6,2,1,0,1,0,-23
Anthony Davis,NOP,NOP vs. LAL,11/12/2016,2016-17,L,35,34,13,26,50.0,0,2,0.0,8,11,72.7,1,7,8,2,0,2,1,0,-10
Brandon Ingram,LAL,LAL @ NOP,11/12/2016,2016-17,W,22,10,4,7,57.1,0,0,-,2,3,66.7,0,0,0,4,1,0,0,1,9
D'Angelo Russell,LAL,LAL @ NOP,11/12/2016,2016-17,W,28,22,9,16,56.3,4,7,57.1,0,0,-,0,2,2,6,0,1,3,3,13
Jordan Clarkson,LAL,LAL @ NOP,11/12/2016,2016-17,W,25,23,8,12,66.7,4,6,66.7,3,3,100,0,3,3,1,1,0,3,0,16
Archie Goodwin,NOP,NOP vs. LAL,11/12/2016,2016-17,L,10,7,1,1,100,1,1,100,4,4,100,0,0,0,0,0,0,0,0,-6
Terrence Jones,NOP,NOP vs. LAL,11/12/2016,2016-17,L,21,6,2,7,28.6,0,2,0.0,2,3,66.7,1,3,4,1,0,0,1,1,-15
Larry Nance Jr.,LAL,LAL @ NOP,11/12/2016,2016-17,W,22,6,3,5,60.0,0,0,-,0,0,-,1,7,8,3,2,0,0,5,16
Thomas Robinson,LAL,LAL @ NOP,11/12/2016,2016-17,W,7,4,2,2,100,0,0,-,0,0,-,2,2,4,1,0,0,0,0,1
Jose Calderon,LAL,LAL @ NOP,11/12/2016,2016-17,W,3,3,1,1,100,1,1,100,0,0,-,0,1,1,0,0,0,0,0,6
E'Twaun Moore,NOP,NOP vs. LAL,11/12/2016,2016-17,L,24,7,3,10,30.0,1,2,50.0,0,0,-,2,1,3,0,1,0,0,0,-9
Alexis Ajinca,NOP,NOP vs. LAL,11/12/2016,2016-17,L,24,6,3,4,75.0,0,0,-,0,0,-,3,4,7,0,0,2,0,1,-21
Lou Williams,LAL,LAL @ NOP,11/12/2016,2016-17,W,25,21,9,15,60.0,2,5,40.0,1,1,100,0,3,3,4,2,0,0,1,23
Luol Deng,LAL,LAL @ NOP,11/12/2016,2016-17,W,18,0,0,6,0.0,0,2,0.0,0,0,-,1,3,4,2,0,0,0,0,3
Dante Cunningham,NOP,NOP vs. LAL,11/12/2016,2016-17,L,18,3,1,3,33.3,1,2,50.0,0,0,-,1,3,4,1,1,0,0,0,-12
Marcelo Huertas,LAL,LAL @ NOP,11/12/2016,2016-17,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,2,0,0,0,0,6
Tarik Black,LAL,LAL @ NOP,11/12/2016,2016-17,W,18,6,3,5,60.0,0,0,-,0,0,-,2,3,5,2,0,1,0,0,13
Timofey Mozgov,LAL,LAL @ NOP,11/12/2016,2016-17,W,21,8,4,4,100,0,0,-,0,0,-,1,4,5,1,0,1,3,2,7
Tim Frazier,NOP,NOP vs. LAL,11/12/2016,2016-17,L,29,4,2,8,25.0,0,1,0.0,0,0,-,0,2,2,10,0,0,4,2,-10
Omer Asik,NOP,NOP vs. LAL,11/12/2016,2016-17,L,13,2,1,3,33.3,0,0,-,0,0,-,2,3,5,0,0,0,1,2,-2
Solomon Hill,NOP,NOP vs. LAL,11/12/2016,2016-17,L,18,0,0,3,0.0,0,0,-,0,0,-,0,0,0,3,1,1,1,1,-7
Nick Young,LAL,LAL @ NOP,11/12/2016,2016-17,W,20,15,5,9,55.6,5,8,62.5,0,0,-,1,0,1,2,0,0,0,2,5
Buddy Hield,NOP,NOP vs. LAL,11/12/2016,2016-17,L,26,18,8,13,61.5,1,4,25.0,1,1,100,0,3,3,1,0,0,1,3,-20
Julius Randle,LAL,LAL @ NOP,11/12/2016,2016-17,W,28,8,4,11,36.4,0,0,-,0,0,-,2,9,11,8,2,2,1,3,17
DeMar DeRozan,TOR,TOR vs. NYK,11/12/2016,2016-17,W,36,33,11,23,47.8,1,1,100,10,13,76.9,2,5,7,4,2,0,2,1,7
Pascal Siakam,TOR,TOR vs. NYK,11/12/2016,2016-17,W,20,9,4,5,80.0,0,0,-,1,1,100,0,2,2,0,1,0,1,2,-6
Courtney Lee,NYK,NYK @ TOR,11/12/2016,2016-17,L,34,10,4,7,57.1,2,3,66.7,0,0,-,0,5,5,1,0,1,3,4,0
Terrence Ross,TOR,TOR vs. NYK,11/12/2016,2016-17,W,18,11,3,8,37.5,1,2,50.0,4,4,100,0,0,0,0,1,0,0,1,0
Jonas Valanciunas,TOR,TOR vs. NYK,11/12/2016,2016-17,W,22,13,4,8,50.0,0,0,-,5,6,83.3,2,6,8,0,1,1,3,2,3
Patrick Patterson,TOR,TOR vs. NYK,11/12/2016,2016-17,W,28,10,3,8,37.5,2,7,28.6,2,2,100,0,5,5,2,1,0,0,3,17
Kyle Lowry,TOR,TOR vs. NYK,11/12/2016,2016-17,W,41,16,7,15,46.7,0,5,0.0,2,2,100,3,3,6,6,0,0,2,3,18
Lucas Nogueira,TOR,TOR vs. NYK,11/12/2016,2016-17,W,26,6,3,3,100,0,0,-,0,0,-,4,6,10,1,3,5,0,2,8
Kristaps Porzingis,NYK,NYK @ TOR,11/12/2016,2016-17,L,30,21,9,16,56.3,2,8,25.0,1,1,100,1,3,4,2,0,0,2,5,-12
Kyle O'Quinn,NYK,NYK @ TOR,11/12/2016,2016-17,L,14,10,5,7,71.4,0,0,-,0,0,-,2,2,4,1,0,1,2,2,8
Lance Thomas,NYK,NYK @ TOR,11/12/2016,2016-17,L,9,0,0,3,0.0,0,1,0.0,0,0,-,1,0,1,0,0,0,0,0,-4
Justin Holiday,NYK,NYK @ TOR,11/12/2016,2016-17,L,14,2,1,4,25.0,0,1,0.0,0,0,-,0,0,0,1,0,0,2,2,-14
Brandon Jennings,NYK,NYK @ TOR,11/12/2016,2016-17,L,16,6,2,6,33.3,0,0,-,2,2,100,1,1,2,5,1,0,0,2,-15
Derrick Rose,NYK,NYK @ TOR,11/12/2016,2016-17,L,38,21,10,20,50.0,0,3,0.0,1,2,50.0,2,2,4,4,0,0,4,0,0
Carmelo Anthony,NYK,NYK @ TOR,11/12/2016,2016-17,L,38,31,10,21,47.6,3,7,42.9,8,9,88.9,0,6,6,4,0,0,1,5,-4
Norman Powell,TOR,TOR vs. NYK,11/12/2016,2016-17,W,29,19,4,10,40.0,3,6,50.0,8,8,100,0,5,5,2,1,0,0,3,15
Willy Hernangomez,NYK,NYK @ TOR,11/12/2016,2016-17,L,4,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,1,0,-5
Mindaugas Kuzminskas,NYK,NYK @ TOR,11/12/2016,2016-17,L,11,2,1,4,25.0,0,0,-,0,0,-,2,2,4,0,0,0,0,1,-4
Cory Joseph,TOR,TOR vs. NYK,11/12/2016,2016-17,W,20,1,0,3,0.0,0,1,0.0,1,2,50.0,0,1,1,3,0,0,3,3,-7
Joakim Noah,NYK,NYK @ TOR,11/12/2016,2016-17,L,33,4,2,9,22.2,0,0,-,0,2,0.0,8,10,18,1,2,0,1,2,-5
Andrew Wiggins,MIN,MIN vs. LAC,11/12/2016,2016-17,L,37,22,8,24,33.3,1,4,25.0,5,5,100,1,3,4,3,1,0,3,1,-21
Jamal Crawford,LAC,LAC @ MIN,11/12/2016,2016-17,W,20,10,4,8,50.0,1,2,50.0,1,2,50.0,0,1,1,4,1,0,2,2,2
JJ Redick,LAC,LAC @ MIN,11/12/2016,2016-17,W,29,18,7,13,53.8,2,7,28.6,2,2,100,0,1,1,3,1,0,2,0,18
Gorgui Dieng,MIN,MIN vs. LAC,11/12/2016,2016-17,L,30,6,3,6,50.0,0,1,0.0,0,0,-,3,2,5,2,1,0,1,2,-21
Cole Aldrich,MIN,MIN vs. LAC,11/12/2016,2016-17,L,14,8,4,6,66.7,0,0,-,0,0,-,2,1,3,0,1,0,0,6,5
Blake Griffin,LAC,LAC @ MIN,11/12/2016,2016-17,W,37,20,7,17,41.2,0,0,-,6,8,75.0,1,10,11,4,0,1,2,3,27
Chris Paul,LAC,LAC @ MIN,11/12/2016,2016-17,W,32,19,4,7,57.1,3,4,75.0,8,8,100,0,4,4,8,2,0,4,2,17
Luc Mbah a Moute,LAC,LAC @ MIN,11/12/2016,2016-17,W,34,15,6,8,75.0,2,3,66.7,1,1,100,1,0,1,0,1,1,0,2,22
Raymond Felton,LAC,LAC @ MIN,11/12/2016,2016-17,W,13,7,3,3,100,1,1,100,0,0,-,1,1,2,0,0,0,2,1,-14
DeAndre Jordan,LAC,LAC @ MIN,11/12/2016,2016-17,W,34,18,4,6,66.7,0,0,-,10,16,62.5,4,12,16,1,2,2,1,3,23
Marreese Speights,LAC,LAC @ MIN,11/12/2016,2016-17,W,14,8,3,7,42.9,2,6,33.3,0,0,-,1,2,3,0,0,0,0,2,-9
Ricky Rubio,MIN,MIN vs. LAC,11/12/2016,2016-17,L,24,7,2,5,40.0,1,2,50.0,2,4,50.0,5,1,6,6,1,0,3,3,-14
Nemanja Bjelica,MIN,MIN vs. LAC,11/12/2016,2016-17,L,18,8,3,6,50.0,2,3,66.7,0,0,-,0,1,1,4,1,0,1,4,9
Shabazz Muhammad,MIN,MIN vs. LAC,11/12/2016,2016-17,L,15,4,1,2,50.0,0,0,-,2,2,100,0,1,1,0,0,0,1,0,0
Tyus Jones,MIN,MIN vs. LAC,11/12/2016,2016-17,L,8,8,2,3,66.7,2,3,66.7,2,2,100,0,2,2,1,0,0,0,4,1
Zach LaVine,MIN,MIN vs. LAC,11/12/2016,2016-17,L,40,15,7,15,46.7,1,5,20.0,0,0,-,0,3,3,4,2,1,0,5,-5
Brandon Bass,LAC,LAC @ MIN,11/12/2016,2016-17,W,11,2,1,3,33.3,0,0,-,0,0,-,1,2,3,1,0,0,0,0,-13
Kris Dunn,MIN,MIN vs. LAC,11/12/2016,2016-17,L,19,3,0,4,0.0,0,1,0.0,3,4,75.0,0,4,4,4,2,0,1,1,-3
Austin Rivers,LAC,LAC @ MIN,11/12/2016,2016-17,W,16,2,1,4,25.0,0,1,0.0,0,0,-,0,0,0,4,0,0,1,4,-3
Karl-Anthony Towns,MIN,MIN vs. LAC,11/12/2016,2016-17,L,33,24,10,18,55.6,1,3,33.3,3,4,75.0,4,6,10,2,2,2,3,5,-21
Andre Drummond,DET,DET @ DEN,11/12/2016,2016-17,W,27,14,7,11,63.6,0,0,-,0,2,0.0,5,7,12,0,2,0,0,4,6
Ish Smith,DET,DET @ DEN,11/12/2016,2016-17,W,29,10,5,12,41.7,0,0,-,0,0,-,1,2,3,8,2,0,4,4,10
Jon Leuer,DET,DET @ DEN,11/12/2016,2016-17,W,26,14,7,12,58.3,0,1,0.0,0,0,-,3,7,10,0,1,0,0,2,2
Kentavious Caldwell-Pope,DET,DET @ DEN,11/12/2016,2016-17,W,35,14,4,11,36.4,1,5,20.0,5,6,83.3,0,1,1,2,2,0,1,2,22
Kenneth Faried,DEN,DEN vs. DET,11/12/2016,2016-17,L,21,8,4,9,44.4,0,1,0.0,0,2,0.0,5,3,8,1,0,2,1,1,-14
Jameer Nelson,DEN,DEN vs. DET,11/12/2016,2016-17,L,22,11,5,8,62.5,1,2,50.0,0,0,-,0,1,1,2,0,0,2,4,0
Wilson Chandler,DEN,DEN vs. DET,11/12/2016,2016-17,L,30,6,3,12,25.0,0,3,0.0,0,0,-,2,8,10,2,1,0,2,1,-9
Jusuf Nurkic,DEN,DEN vs. DET,11/12/2016,2016-17,L,17,0,0,2,0.0,0,0,-,0,0,-,2,0,2,0,1,0,2,0,3
Jamal Murray,DEN,DEN vs. DET,11/12/2016,2016-17,L,20,7,3,6,50.0,1,3,33.3,0,0,-,0,1,1,0,1,0,0,1,-12
Aron Baynes,DET,DET @ DEN,11/12/2016,2016-17,W,20,4,1,2,50.0,0,0,-,2,2,100,0,2,2,1,0,0,1,1,2
Emmanuel Mudiay,DEN,DEN vs. DET,11/12/2016,2016-17,L,26,19,6,14,42.9,4,8,50.0,3,4,75.0,2,3,5,2,2,2,5,2,-11
Marcus Morris Sr.,DET,DET @ DEN,11/12/2016,2016-17,W,34,17,8,15,53.3,1,6,16.7,0,0,-,0,1,1,3,2,0,0,1,6
Stanley Johnson,DET,DET @ DEN,11/12/2016,2016-17,W,14,5,2,5,40.0,0,1,0.0,1,2,50.0,1,3,4,1,0,0,1,1,-10
Nikola Jokic,DEN,DEN vs. DET,11/12/2016,2016-17,L,20,6,2,7,28.6,0,0,-,2,2,100,2,1,3,1,1,0,1,1,-6
Tobias Harris,DET,DET @ DEN,11/12/2016,2016-17,W,36,19,8,15,53.3,1,2,50.0,2,2,100,1,3,4,3,2,1,2,1,17
Juancho Hernangomez,DEN,DEN vs. DET,11/12/2016,2016-17,L,20,7,3,5,60.0,1,2,50.0,0,0,-,1,3,4,2,0,0,0,1,8
Danilo Gallinari,DEN,DEN vs. DET,11/12/2016,2016-17,L,36,18,5,10,50.0,2,4,50.0,6,8,75.0,0,4,4,1,0,0,1,1,-15
Gary Harris,DEN,DEN vs. DET,11/12/2016,2016-17,L,28,13,5,11,45.5,0,2,0.0,3,3,100,0,4,4,4,0,0,1,2,1
Beno Udrih,DET,DET @ DEN,11/12/2016,2016-17,W,18,9,4,7,57.1,1,3,33.3,0,0,-,0,0,0,5,0,0,0,0,0
Giannis Antetokounmpo,MIL,MIL vs. MEM,11/12/2016,2016-17,W,38,27,9,13,69.2,0,1,0.0,9,13,69.2,0,6,6,5,4,4,5,5,3
Tony Snell,MIL,MIL vs. MEM,11/12/2016,2016-17,W,26,9,3,8,37.5,3,7,42.9,0,0,-,0,1,1,1,0,0,0,0,7
Jason Terry,MIL,MIL vs. MEM,11/12/2016,2016-17,W,22,3,1,2,50.0,1,1,100,0,0,-,0,1,1,1,1,0,0,0,3
Jabari Parker,MIL,MIL vs. MEM,11/12/2016,2016-17,W,34,16,5,16,31.3,0,4,0.0,6,8,75.0,1,3,4,2,0,0,2,2,14
Malcolm Brogdon,MIL,MIL vs. MEM,11/12/2016,2016-17,W,22,12,5,9,55.6,2,3,66.7,0,0,-,1,0,1,3,0,0,2,2,0
Chandler Parsons,MEM,MEM @ MIL,11/12/2016,2016-17,L,23,12,5,11,45.5,2,6,33.3,0,0,-,0,4,4,1,1,0,1,0,-6
Marc Gasol,MEM,MEM @ MIL,11/12/2016,2016-17,L,34,18,6,13,46.2,1,4,25.0,5,6,83.3,1,4,5,6,0,2,2,6,0
Vince Carter,MEM,MEM @ MIL,11/12/2016,2016-17,L,34,17,7,11,63.6,1,5,20.0,2,2,100,0,1,1,2,1,0,0,3,-7
Greg Monroe,MIL,MIL vs. MEM,11/12/2016,2016-17,W,21,7,2,3,66.7,0,0,-,3,4,75.0,1,6,7,3,2,0,2,3,8
Andrew Harrison,MEM,MEM @ MIL,11/12/2016,2016-17,L,17,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,2,2,1,1,4,-6
Wade Baldwin IV,MEM,MEM @ MIL,11/12/2016,2016-17,L,12,2,1,2,50.0,0,1,0.0,0,0,-,0,1,1,1,0,0,2,1,-8
James Ennis III,MEM,MEM @ MIL,11/12/2016,2016-17,L,26,9,3,6,50.0,1,4,25.0,2,2,100,0,2,2,2,0,0,0,4,-5
Matthew Dellavedova,MIL,MIL vs. MEM,11/12/2016,2016-17,W,26,4,2,4,50.0,0,1,0.0,0,0,-,1,1,2,2,0,0,0,2,10
Mirza Teletovic,MIL,MIL vs. MEM,11/12/2016,2016-17,W,5,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-3
John Henson,MIL,MIL vs. MEM,11/12/2016,2016-17,W,18,8,3,5,60.0,0,0,-,2,2,100,0,7,7,1,0,1,0,3,-8
Jarell Martin,MEM,MEM @ MIL,11/12/2016,2016-17,L,19,4,1,3,33.3,0,1,0.0,2,2,100,0,5,5,0,0,1,2,2,-4
Mike Conley,MEM,MEM @ MIL,11/12/2016,2016-17,L,30,15,3,10,30.0,1,6,16.7,8,8,100,0,4,4,3,1,0,3,1,4
Zach Randolph,MEM,MEM @ MIL,11/12/2016,2016-17,L,23,12,6,13,46.2,0,1,0.0,0,0,-,1,6,7,1,3,0,0,1,-8
Michael Beasley,MIL,MIL vs. MEM,11/12/2016,2016-17,W,19,19,6,8,75.0,1,1,100,6,7,85.7,1,3,4,1,1,0,1,1,6
JaMychal Green,MEM,MEM @ MIL,11/12/2016,2016-17,L,23,5,2,6,33.3,0,0,-,1,1,100,1,2,3,2,0,0,2,4,-10
Miles Plumlee,MIL,MIL vs. MEM,11/12/2016,2016-17,W,9,1,0,0,-,0,0,-,1,2,50.0,0,1,1,1,1,0,0,2,10
Ryan Kelly,ATL,ATL vs. PHI,11/12/2016,2016-17,W,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,1,0,0,0,0,2
Jahlil Okafor,PHI,PHI @ ATL,11/12/2016,2016-17,L,24,18,7,13,53.8,0,0,-,4,8,50.0,3,3,6,2,0,1,2,4,0
Richaun Holmes,PHI,PHI @ ATL,11/12/2016,2016-17,L,20,7,2,8,25.0,0,1,0.0,3,4,75.0,2,3,5,2,1,0,0,1,-15
Mike Muscala,ATL,ATL vs. PHI,11/12/2016,2016-17,W,19,3,1,4,25.0,0,1,0.0,1,2,50.0,2,4,6,4,1,0,0,2,7
Robert Covington,PHI,PHI @ ATL,11/12/2016,2016-17,L,26,11,3,8,37.5,3,7,42.9,2,2,100,0,3,3,0,4,1,3,3,-10
Nik Stauskas,PHI,PHI @ ATL,11/12/2016,2016-17,L,24,12,4,6,66.7,2,4,50.0,2,2,100,2,2,4,1,3,0,4,2,-13
Paul Millsap,ATL,ATL vs. PHI,11/12/2016,2016-17,W,27,6,3,10,30.0,0,2,0.0,0,0,-,0,4,4,3,0,0,2,1,13
Dario Saric,PHI,PHI @ ATL,11/12/2016,2016-17,L,28,12,5,13,38.5,2,4,50.0,0,0,-,1,6,7,1,1,0,3,0,-11
Sergio Rodriguez,PHI,PHI @ ATL,11/12/2016,2016-17,L,25,13,5,9,55.6,3,4,75.0,0,0,-,0,3,3,4,1,1,0,1,-14
Kent Bazemore,ATL,ATL vs. PHI,11/12/2016,2016-17,W,28,17,8,13,61.5,1,3,33.3,0,0,-,1,4,5,1,3,2,3,0,5
Kyle Korver,ATL,ATL vs. PHI,11/12/2016,2016-17,W,28,14,5,11,45.5,3,8,37.5,1,1,100,0,2,2,2,2,2,3,2,4
Gerald Henderson,PHI,PHI @ ATL,11/12/2016,2016-17,L,21,6,3,6,50.0,0,1,0.0,0,2,0.0,1,2,3,2,1,0,0,1,-5
Dwight Howard,ATL,ATL vs. PHI,11/12/2016,2016-17,W,28,10,5,7,71.4,0,0,-,0,1,0.0,5,6,11,2,1,0,0,4,6
Kris Humphries,ATL,ATL vs. PHI,11/12/2016,2016-17,W,18,13,5,7,71.4,1,2,50.0,2,2,100,4,5,9,2,0,1,0,3,14
Dennis Schroder,ATL,ATL vs. PHI,11/12/2016,2016-17,W,28,16,7,10,70.0,2,2,100,0,3,0.0,0,5,5,8,1,1,5,0,9
Thabo Sefolosha,ATL,ATL vs. PHI,11/12/2016,2016-17,W,18,7,3,7,42.9,1,3,33.3,0,0,-,0,2,2,1,2,0,1,1,15
Tim Hardaway Jr.,ATL,ATL vs. PHI,11/12/2016,2016-17,W,18,20,7,13,53.8,5,10,50.0,1,2,50.0,0,3,3,1,0,0,1,0,16
Malcolm Delaney,ATL,ATL vs. PHI,11/12/2016,2016-17,W,17,9,3,8,37.5,0,1,0.0,3,3,100,2,1,3,6,0,0,1,0,10
Timothe Luwawu-Cabarrot,PHI,PHI @ ATL,11/12/2016,2016-17,L,3,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
T.J. McConnell,PHI,PHI @ ATL,11/12/2016,2016-17,L,23,2,1,2,50.0,0,0,-,0,0,-,0,0,0,6,1,0,1,2,-7
Taurean Prince,ATL,ATL vs. PHI,11/12/2016,2016-17,W,3,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,0,0,1,2
Hollis Thompson,PHI,PHI @ ATL,11/12/2016,2016-17,L,22,4,1,5,20.0,0,3,0.0,2,2,100,1,2,3,1,1,0,2,3,-12
Ersan Ilyasova,PHI,PHI @ ATL,11/12/2016,2016-17,L,24,9,4,12,33.3,1,5,20.0,0,0,-,0,5,5,2,1,1,4,3,-16
DeAndre' Bembry,ATL,ATL vs. PHI,11/12/2016,2016-17,W,3,0,0,2,0.0,0,0,-,0,0,-,1,0,1,0,0,0,0,0,2
James Young,BOS,BOS @ IND,11/12/2016,2016-17,W,16,12,5,6,83.3,2,3,66.7,0,0,-,2,1,3,1,2,0,0,0,7
Jonas Jerebko,BOS,BOS @ IND,11/12/2016,2016-17,W,21,0,0,4,0.0,0,2,0.0,0,0,-,0,5,5,0,0,2,1,1,12
CJ Miles,IND,IND vs. BOS,11/12/2016,2016-17,L,32,8,3,10,30.0,2,7,28.6,0,0,-,0,3,3,0,1,2,1,5,3
Amir Johnson,BOS,BOS @ IND,11/12/2016,2016-17,W,31,14,4,8,50.0,0,1,0.0,6,6,100,5,4,9,3,0,1,3,4,-1
Jaylen Brown,BOS,BOS @ IND,11/12/2016,2016-17,W,7,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,1,0,0,0,0,-1
Avery Bradley,BOS,BOS @ IND,11/12/2016,2016-17,W,36,13,5,11,45.5,1,4,25.0,2,2,100,1,7,8,5,2,1,4,3,0
Al Jefferson,IND,IND vs. BOS,11/12/2016,2016-17,L,17,10,5,9,55.6,0,0,-,0,0,-,0,3,3,0,0,0,1,0,-6
Joe Young,IND,IND vs. BOS,11/12/2016,2016-17,L,1,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-2
Isaiah Thomas,BOS,BOS @ IND,11/12/2016,2016-17,W,29,23,4,13,30.8,1,2,50.0,14,15,93.3,0,0,0,5,1,0,2,4,-7
Kelly Olynyk,BOS,BOS @ IND,11/12/2016,2016-17,W,28,16,6,13,46.2,2,6,33.3,2,4,50.0,2,4,6,4,0,1,3,5,-4
Marcus Smart,BOS,BOS @ IND,11/12/2016,2016-17,W,34,9,4,11,36.4,0,2,0.0,1,2,50.0,1,1,2,2,1,0,0,4,5
Tyler Zeller,BOS,BOS @ IND,11/12/2016,2016-17,W,16,7,3,6,50.0,0,0,-,1,2,50.0,4,2,6,0,0,1,0,0,5
Aaron Brooks,IND,IND vs. BOS,11/12/2016,2016-17,L,15,9,3,8,37.5,2,5,40.0,1,2,50.0,0,1,1,2,0,0,1,3,-12
Jeff Teague,IND,IND vs. BOS,11/12/2016,2016-17,L,35,20,4,15,26.7,1,4,25.0,11,12,91.7,1,2,3,4,0,0,2,6,3
Terry Rozier,BOS,BOS @ IND,11/12/2016,2016-17,W,22,11,4,7,57.1,2,4,50.0,1,2,50.0,0,6,6,1,1,1,0,0,14
Monta Ellis,IND,IND vs. BOS,11/12/2016,2016-17,L,34,15,5,10,50.0,1,3,33.3,4,7,57.1,0,4,4,4,1,1,3,4,-1
Lavoy Allen,IND,IND vs. BOS,11/12/2016,2016-17,L,26,2,1,6,16.7,0,0,-,0,0,-,3,1,4,1,1,0,0,0,-12
Glenn Robinson III,IND,IND vs. BOS,11/12/2016,2016-17,L,26,8,4,11,36.4,0,4,0.0,0,0,-,1,5,6,2,0,2,0,0,-9
Thaddeus Young,IND,IND vs. BOS,11/12/2016,2016-17,L,24,10,5,8,62.5,0,2,0.0,0,2,0.0,4,4,8,3,2,1,1,2,6
Myles Turner,IND,IND vs. BOS,11/12/2016,2016-17,L,30,17,6,8,75.0,0,1,0.0,5,5,100,2,6,8,1,4,3,4,2,0
Luke Babbitt,MIA,MIA vs. UTA,11/12/2016,2016-17,L,5,0,0,3,0.0,0,3,0.0,0,0,-,0,1,1,0,0,0,0,0,-2
Joe Johnson,UTA,UTA @ MIA,11/12/2016,2016-17,W,28,10,4,10,40.0,2,4,50.0,0,0,-,0,6,6,2,0,0,0,1,6
Derrick Favors,UTA,UTA @ MIA,11/12/2016,2016-17,W,6,6,3,3,100,0,0,-,0,0,-,0,1,1,0,0,0,1,0,0
Derrick Williams,MIA,MIA vs. UTA,11/12/2016,2016-17,L,20,11,5,8,62.5,1,2,50.0,0,2,0.0,1,3,4,1,0,1,0,0,-4
Willie Reed,MIA,MIA vs. UTA,11/12/2016,2016-17,L,2,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,9
Dion Waiters,MIA,MIA vs. UTA,11/12/2016,2016-17,L,19,4,1,4,25.0,0,0,-,2,4,50.0,0,1,1,1,0,0,2,1,-16
Tyler Johnson,MIA,MIA vs. UTA,11/12/2016,2016-17,L,29,5,2,7,28.6,0,2,0.0,1,1,100,1,2,3,4,1,0,0,1,10
Rodney Hood,UTA,UTA @ MIA,11/12/2016,2016-17,W,34,17,6,13,46.2,1,4,25.0,4,4,100,0,4,4,1,0,1,1,4,11
Shelvin Mack,UTA,UTA @ MIA,11/12/2016,2016-17,W,23,12,6,8,75.0,0,2,0.0,0,0,-,0,2,2,2,0,0,1,3,-1
Joe Ingles,UTA,UTA @ MIA,11/12/2016,2016-17,W,16,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,0,1,0,-5
James Johnson,MIA,MIA vs. UTA,11/12/2016,2016-17,L,30,15,6,7,85.7,1,1,100,2,3,66.7,0,4,4,4,1,0,2,2,2
Joel Bolomboy,UTA,UTA @ MIA,11/12/2016,2016-17,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-6
Trey Lyles,UTA,UTA @ MIA,11/12/2016,2016-17,W,20,4,2,7,28.6,0,2,0.0,0,0,-,0,5,5,0,1,1,1,3,11
Gordon Hayward,UTA,UTA @ MIA,11/12/2016,2016-17,W,35,25,10,20,50.0,1,4,25.0,4,5,80.0,1,8,9,4,0,0,1,1,21
